trx_id,trx_date,merchant_id,trx_status,total_items,total_revenue,total_revenue_after_discount
29588,2020-02-03,A01CT799,Successful,2,27000,27000
29676,2020-02-03,A03CT121,Successful,1,27000,27000
29856,2020-02-04,A02CT921,Successful,1,27000,27000
29876,2020-02-04,A01CT186,Successful,1,27000,27000
29913,2020-02-04,A01CT186,Successful,1,27000,27000
29936,2020-02-04,A02CT921,Successful,1,27000,27000
30094,2020-02-04,A03CT121,Failed,1,27000,27000
30136,2020-02-04,A02CT853,Successful,1,27000,27000
30251,2020-02-04,A03CT43,Failed,1,27000,27000
30258,2020-02-04,A03CT43,Failed,1,27000,27000
30263,2020-02-04,A03CT43,Failed,1,27000,27000
30275,2020-02-04,A03CT43,Failed,1,27000,27000
30300,2020-02-04,A03CT43,Failed,1,27000,27000
30425,2020-02-04,A03CT121,Failed,1,27000,27000
30444,2020-02-04,A03CT121,Failed,1,27000,27000
30452,2020-02-04,A03CT43,Failed,1,27000,27000
30505,2020-02-04,A03CT43,Failed,1,27000,27000
30518,2020-02-04,A01CT929,Failed,1,27000,27000
30530,2020-02-04,A01CT156,Failed,1,27000,27000
30601,2020-02-04,A03CT43,Failed,1,27000,27000
30602,2020-02-04,A03CT121,Failed,1,27000,27000
30879,2020-02-05,A02CT853,Successful,1,27000,27000
31019,2020-02-05,A02CT911,Successful,2,27000,27000
31112,2020-02-05,A03CT129,Successful,2,27000,27000
31144,2020-02-05,A02CT509,Successful,2,27000,27000
31271,2020-02-05,A03CT225,Successful,2,27000,27000
31399,2020-02-05,A03CT76,Successful,2,27000,27000
31438,2020-02-05,A02CT149,Failed,1,27000,27000
31443,2020-02-05,A03CT23,Failed,2,27000,27000
31449,2020-02-05,A03CT121,Failed,1,27000,27000
31450,2020-02-05,A03CT121,Failed,1,27000,27000
31458,2020-02-05,A03CT121,Successful,1,27000,27000
31550,2020-02-06,A02CT535,Successful,1,27000,27000
31558,2020-02-06,A02CT494,Successful,3,27000,27000
31642,2020-02-06,A03CT32,Successful,2,27000,27000
31830,2020-02-06,A02CT921,Successful,1,27000,27000
31857,2020-02-06,A01CT217,Failed,5,27000,25000
31899,2020-02-06,A01CT799,Successful,2,27000,27000
32246,2020-02-06,A03CT43,Successful,1,27000,27000
32259,2020-02-06,A01CT849,Failed,3,27000,27000
32293,2020-02-07,A01CT174,Successful,2,27000,27000
32424,2020-02-07,A01CT185,Successful,2,27000,27000
32453,2020-02-07,A03CT75,Failed,3,27000,27000
32561,2020-02-07,A01CT274,Successful,3,27000,27000
32598,2020-02-07,A01CT181,Successful,9,27000,27000
32657,2020-02-07,A03CT33,Successful,1,27000,27000
32789,2020-02-07,A03CT43,Failed,1,27000,27000
32896,2020-02-07,A02CT635,Successful,1,27000,27000
32939,2020-02-07,A03CT43,Successful,1,27000,27000
33030,2020-02-08,A01CT187,Successful,2,27000,25000
33044,2020-02-08,A03CT31,Failed,7,27000,27000
33046,2020-02-08,A03CT31,Failed,7,27000,27000
33047,2020-02-08,A01CT842,Failed,2,27000,27000
33050,2020-02-08,A01CT842,Failed,2,27000,27000
33055,2020-02-08,A01CT842,Successful,2,27000,27000
33070,2020-02-08,A01CT186,Successful,2,27000,27000
33071,2020-02-08,A03CT31,Failed,7,27000,27000
33075,2020-02-08,A03CT31,Failed,7,27000,27000
33091,2020-02-08,A02CT921,Successful,1,27000,27000
33337,2020-02-08,A03CT74,Successful,1,27000,27000
33343,2020-02-08,A01CT303,Successful,10,27000,27000
33390,2020-02-08,A03CT15,Failed,2,27000,27000
33600,2020-02-08,A03CT121,Successful,1,27000,27000
33683,2020-02-08,A03CT43,Successful,1,27000,22000
33729,2020-02-08,A01CT971,Failed,1,27000,27000
33730,2020-02-08,A01CT971,Failed,1,27000,27000
33748,2020-02-08,A03CT129,Successful,1,27000,27000
33920,2020-02-09,A03CT23,Successful,2,27000,27000
33971,2020-02-09,A02CT469,Successful,2,27000,27000
33981,2020-02-09,A03CT70,Successful,3,27000,27000
34042,2020-02-09,A03CT50,Failed,4,27000,27000
34409,2020-02-09,A02CT644,Successful,1,27000,27000
34569,2020-02-09,A03CT121,Successful,1,27000,27000
34655,2020-02-10,A01CT123,Successful,10,27000,27000
34741,2020-02-10,A01CT799,Failed,2,27000,27000
34900,2020-02-10,A02CT572,Failed,3,27000,27000
35141,2020-02-10,A03CT70,Successful,3,27000,27000
35197,2020-02-10,A02CT574,Successful,2,27000,27000
35222,2020-02-10,A03CT43,Successful,1,27000,27000
35252,2020-02-10,A03CT66,Failed,3,27000,27000
35852,2020-02-11,A03CT129,Successful,2,27000,27000
35875,2020-02-11,A03CT50,Failed,3,27000,27000
35998,2020-02-11,A01CT156,Failed,1,27000,27000
36102,2020-02-11,A03CT43,Successful,1,27000,27000
36199,2020-02-12,A03CT41,Failed,3,27000,27000
36218,2020-02-12,A01CT186,Successful,2,27000,27000
36247,2020-02-12,A02CT713,Successful,1,27000,27000
36306,2020-02-12,A02CT572,Successful,1,27000,27000
36323,2020-02-12,A03CT70,Successful,3,27000,27000
36332,2020-02-12,A01CT253,Failed,1,27000,27000
36335,2020-02-12,A01CT253,Failed,1,27000,27000
36476,2020-02-12,A01CT842,Successful,2,27000,27000
36569,2020-02-12,A02CT921,Successful,1,27000,27000
36589,2020-02-12,A03CT43,Successful,1,27000,27000
36671,2020-02-12,A03CT82,Successful,2,27000,27000
36708,2020-02-12,A03CT81,Successful,2,27000,27000
36728,2020-02-12,A02CT510,Successful,2,27000,27000
36997,2020-02-13,A02CT923,Successful,2,27000,27000
37168,2020-02-13,A02CT510,Successful,1,27000,27000
37516,2020-02-13,A03CT43,Successful,1,27000,27000
37532,2020-02-13,A03CT43,Successful,1,27000,27000
37711,2020-02-14,A01CT236,Successful,10,27000,27000
37753,2020-02-14,A01CT274,Successful,2,27000,27000
37917,2020-02-14,A03CT23,Successful,2,27000,27000
37968,2020-02-14,A01CT796,Successful,2,27000,27000
38074,2020-02-14,A01CT221,Successful,1,27000,27000
38086,2020-02-14,A01CT929,Failed,1,27000,27000
38140,2020-02-14,A03CT113,Successful,3,27000,27000
38206,2020-02-14,A03CT121,Successful,1,27000,27000
38219,2020-02-14,A03CT43,Successful,1,27000,27000
38224,2020-02-14,A03CT43,Successful,1,27000,27000
38726,2020-02-15,A03CT43,Successful,1,27000,27000
38789,2020-02-15,A03CT43,Successful,1,27000,27000
38808,2020-02-15,A03CT120,Successful,2,27000,27000
38825,2020-02-15,A01CT799,Failed,2,27000,27000
38856,2020-02-15,A01CT972,Successful,1,27000,27000
39037,2020-02-16,A03CT8,Successful,2,27000,27000
39073,2020-02-16,A03CT233,Successful,3,27000,27000
39487,2020-02-16,A03CT121,Successful,1,27000,27000
39980,2020-02-17,A03CT84,Successful,3,27000,27000
40035,2020-02-17,A03CT20,Successful,1,27000,27000
40089,2020-02-17,A03CT23,Successful,2,27000,27000
40361,2020-02-17,A03CT72,Failed,1,27000,27000
40421,2020-02-17,A03CT15,Successful,2,27000,27000
40774,2020-02-18,A02CT496,Successful,2,27000,27000
40837,2020-02-18,A02CT921,Successful,1,27000,27000
40885,2020-02-18,A03CT233,Successful,3,27000,27000
40979,2020-02-18,A03CT15,Successful,2,27000,27000
41212,2020-02-18,A03CT126,Failed,2,27000,27000
41320,2020-02-18,A02CT638,Successful,2,27000,27000
41347,2020-02-18,A03CT20,Successful,1,27000,27000
41417,2020-02-19,A01CT149,Successful,2,27000,27000
41470,2020-02-19,A02CT496,Successful,3,27000,27000
41498,2020-02-19,A01CT149,Successful,2,27000,27000
41562,2020-02-19,A02CT546,Successful,1,27000,27000
41913,2020-02-19,A03CT70,Successful,3,27000,27000
42044,2020-02-19,A03CT121,Successful,1,27000,22000
42169,2020-02-20,A02CT921,Failed,2,27000,27000
42175,2020-02-20,A01CT387,Successful,1,27000,27000
42292,2020-02-20,A03CT20,Failed,1,27000,27000
42352,2020-02-20,A02CT167,Successful,1,27000,27000
42450,2020-02-20,A03CT121,Failed,1,27000,27000
42565,2020-02-20,A02CT433,Successful,2,27000,27000
42590,2020-02-20,A03CT46,Successful,2,27000,27000
42619,2020-02-20,A03CT43,Successful,1,27000,27000
42886,2020-02-21,A03CT129,Successful,2,27000,27000
43021,2020-02-21,A03CT20,Failed,1,27000,27000
43024,2020-02-21,A02CT678,Successful,2,27000,27000
43061,2020-02-21,A02CT968,Successful,2,27000,27000
43150,2020-02-21,A03CT43,Successful,1,27000,27000
43331,2020-02-21,A03CT43,Failed,1,27000,27000
43564,2020-02-22,A01CT186,Successful,1,27000,27000
43827,2020-02-22,A02CT529,Successful,2,27000,27000
44211,2020-02-23,A01CT289,Successful,2,27000,27000
44372,2020-02-23,A01CT185,Successful,2,27000,27000
44551,2020-02-23,A03CT43,Successful,1,27000,27000
44563,2020-02-23,A03CT72,Failed,1,27000,27000
44566,2020-02-23,A03CT43,Successful,1,27000,27000
44571,2020-02-23,A03CT43,Successful,1,27000,27000
44706,2020-02-23,A03CT43,Successful,1,27000,24000
44785,2020-02-23,A03CT43,Successful,1,27000,27000
44962,2020-02-24,A03CT68,Successful,2,27000,27000
45093,2020-02-24,A03CT68,Successful,4,27000,27000
45275,2020-02-24,A02CT510,Successful,1,27000,27000
45481,2020-02-24,A01CT266,Successful,1,27000,27000
45607,2020-02-25,A02CT174,Failed,3,27000,27000
45608,2020-02-25,A02CT174,Failed,3,27000,27000
45846,2020-02-25,A01CT185,Successful,2,27000,27000
46072,2020-02-25,A03CT43,Successful,1,27000,27000
46128,2020-02-25,A03CT43,Successful,1,27000,27000
46165,2020-02-25,A03CT43,Successful,1,27000,27000
46187,2020-02-25,A01CT274,Successful,2,27000,27000
46277,2020-02-25,A02CT597,Successful,3,27000,27000
46339,2020-02-25,A03CT43,Successful,1,27000,27000
46342,2020-02-25,A03CT43,Failed,1,27000,27000
46345,2020-02-25,A03CT43,Successful,1,27000,27000
46644,2020-02-26,A02CT597,Successful,3,27000,27000
46955,2020-02-26,A03CT43,Successful,1,27000,27000
47262,2020-02-27,A03CT68,Successful,3,27000,27000
47350,2020-02-27,A02CT921,Successful,1,27000,27000
47361,2020-02-27,A01CT289,Successful,3,27000,27000
47513,2020-02-27,A01CT387,Successful,1,27000,27000
47657,2020-02-27,A03CT43,Successful,1,27000,27000
47822,2020-02-28,A02CT510,Successful,2,27000,27000
47860,2020-02-28,A02CT510,Successful,1,27000,27000
47939,2020-02-28,A03CT20,Failed,1,27000,27000
47999,2020-02-28,A01CT186,Successful,1,27000,27000
48001,2020-02-28,A01CT289,Successful,3,27000,27000
48100,2020-02-28,A03CT125,Failed,2,27000,27000
48386,2020-02-28,A02CT638,Successful,3,27000,27000
48398,2020-02-28,A03CT43,Failed,1,27000,27000
26201,2020-01-31,A01CT150,Successful,1,27200,27200
28120,2020-02-02,A01CT372,Successful,4,27250,27250
47929,2020-02-28,A01CT143,Successful,6,27250,27250
23454,2020-01-27,A01CT383,Failed,3,27272,27272
23458,2020-01-27,A01CT383,Failed,3,27272,27272
23460,2020-01-27,A01CT383,Failed,3,27272,27272
23468,2020-01-27,A01CT383,Failed,3,27272,27272
44364,2020-02-23,A03CT89,Successful,2,27375,27375
45188,2020-02-24,A03CT89,Successful,2,27375,27375
7753,2020-01-08,A01CT977,Failed,5,27400,27400
18532,2020-01-21,A01CT977,Successful,5,27400,27400
24521,2020-01-29,A01CT977,Successful,5,27400,24400
5544,2020-01-05,A02CT532,Successful,1,27500,27500
6123,2020-01-06,A01CT184,Failed,2,27500,27500
6127,2020-01-06,A01CT184,Failed,2,27500,27500
6130,2020-01-06,A01CT184,Failed,2,27500,27500
6137,2020-01-06,A01CT184,Failed,2,27500,27500
6143,2020-01-06,A01CT184,Failed,2,27500,27500
6168,2020-01-06,A01CT184,Failed,2,27500,27500
6202,2020-01-06,A03CT33,Successful,1,27500,27500
8727,2020-01-09,A01CT387,Successful,1,27500,27500
9270,2020-01-09,A03CT33,Successful,1,27500,27500
11136,2020-01-12,A03CT33,Successful,1,27500,27500
11649,2020-01-12,A03CT33,Successful,1,27500,27500
11900,2020-01-13,A01CT148,Failed,2,27500,27500
11902,2020-01-13,A01CT148,Failed,2,27500,27500
11956,2020-01-13,A03CT33,Successful,1,27500,27500
15166,2020-01-16,A03CT33,Successful,1,27500,27500
15218,2020-01-16,A03CT33,Successful,1,27500,21500
15514,2020-01-17,A03CT33,Successful,3,27500,27500
17169,2020-01-19,A03CT113,Successful,2,27500,27500
18356,2020-01-20,A03CT105,Successful,2,27500,27500
18942,2020-01-21,A01CT123,Successful,12,27500,27500
19206,2020-01-21,A01CT920,Successful,1,27500,27500
19555,2020-01-22,A01CT387,Successful,2,27500,27500
21224,2020-01-24,A01CT188,Successful,1,27500,27500
22004,2020-01-25,A02CT533,Successful,1,27500,27500
22085,2020-01-26,A01CT122,Successful,1,27500,27500
23175,2020-01-27,A03CT97,Successful,2,27500,27500
23201,2020-01-27,A03CT33,Successful,1,27500,27500
23568,2020-01-27,A03CT113,Successful,3,27500,27500
25346,2020-01-30,A01CT236,Successful,11,27500,27500
26090,2020-01-31,A02CT263,Successful,2,27500,27500
26265,2020-01-31,A01CT129,Successful,2,27500,27500
26463,2020-01-31,A03CT15,Failed,3,27500,27500
26483,2020-01-31,A03CT15,Failed,3,27500,27500
26500,2020-01-31,A03CT15,Successful,3,27500,27500
26758,2020-01-31,A01CT15,Successful,1,27500,27500
27175,2020-02-01,A01CT203,Successful,4,27500,27500
27470,2020-02-01,A02CT263,Successful,2,27500,27500
28732,2020-02-02,A03CT33,Successful,1,27500,27500
29083,2020-02-03,A03CT33,Successful,1,27500,27500
29442,2020-02-03,A01CT129,Failed,2,27500,27500
29447,2020-02-03,A01CT129,Failed,2,27500,27500
29450,2020-02-03,A01CT129,Successful,2,27500,27500
29544,2020-02-03,A03CT33,Successful,1,27500,27500
29571,2020-02-03,A02CT532,Successful,1,27500,27500
29822,2020-02-04,A01CT203,Successful,3,27500,27500
29858,2020-02-04,A01CT154,Successful,1,27500,27500
29966,2020-02-04,A03CT33,Successful,1,27500,27500
30047,2020-02-04,A03CT33,Successful,1,27500,27500
30374,2020-02-04,A03CT33,Successful,3,27500,27500
30595,2020-02-04,A01CT15,Failed,1,27500,27500
32022,2020-02-06,A01CT329,Successful,1,27500,27500
32063,2020-02-06,A01CT329,Successful,1,27500,27500
32481,2020-02-07,A01CT253,Failed,5,27500,27500
32488,2020-02-07,A01CT253,Failed,5,27500,27500
32532,2020-02-07,A01CT129,Successful,2,27500,27500
32579,2020-02-07,A01CT329,Successful,1,27500,27500
32629,2020-02-07,A01CT387,Successful,3,27500,27500
32770,2020-02-07,A01CT329,Successful,1,27500,27500
33138,2020-02-08,A01CT383,Successful,3,27500,27500
33294,2020-02-08,A03CT33,Successful,1,27500,27500
33948,2020-02-09,A01CT329,Successful,1,27500,27500
34022,2020-02-09,A01CT329,Successful,1,27500,27500
34241,2020-02-09,A01CT329,Successful,1,27500,27500
35064,2020-02-10,A01CT154,Successful,2,27500,27500
36233,2020-02-12,A03CT33,Successful,1,27500,27500
36774,2020-02-12,A01CT329,Successful,1,27500,27500
37391,2020-02-13,A01CT329,Successful,1,27500,27500
37692,2020-02-14,A03CT73,Successful,2,27500,27500
37714,2020-02-14,A01CT383,Successful,3,27500,27500
37848,2020-02-14,A03CT33,Successful,2,27500,27500
38102,2020-02-14,A01CT329,Successful,1,27500,27500
38151,2020-02-14,A01CT329,Successful,1,27500,27500
38393,2020-02-15,A03CT33,Successful,2,27500,27500
38475,2020-02-15,A01CT208,Successful,1,27500,27500
39294,2020-02-16,A03CT33,Successful,1,27500,27500
40158,2020-02-17,A03CT33,Successful,1,27500,27500
40259,2020-02-17,A03CT32,Successful,3,27500,18500
40794,2020-02-18,A01CT129,Successful,2,27500,27500
40835,2020-02-18,A01CT329,Successful,1,27500,27500
43054,2020-02-21,A03CT33,Successful,2,27500,27500
43302,2020-02-21,A01CT162,Failed,1,27500,27500
43735,2020-02-22,A03CT279,Successful,3,27500,27500
44751,2020-02-23,A01CT329,Failed,1,27500,27500
45659,2020-02-25,A03CT33,Successful,2,27500,27500
46107,2020-02-25,A01CT329,Successful,1,27500,27500
46238,2020-02-25,A01CT162,Failed,1,27500,27500
46394,2020-02-26,A01CT290,Failed,1,27500,27500
46395,2020-02-26,A01CT290,Failed,1,27500,27500
46397,2020-02-26,A01CT290,Failed,1,27500,27500
46398,2020-02-26,A01CT290,Failed,1,27500,27500
46436,2020-02-26,A01CT290,Failed,1,27500,27500
46900,2020-02-26,A03CT33,Successful,1,27500,27500
47389,2020-02-27,A01CT162,Failed,1,27500,27500
47756,2020-02-27,A03CT65,Successful,1,27500,27500
784,2020-01-01,A01CT972,Failed,1,27600,25600
786,2020-01-01,A01CT972,Failed,1,27600,25600
2216,2020-01-02,A01CT920,Failed,1,27600,27600
2454,2020-01-03,A01CT920,Successful,1,27600,27600
2462,2020-01-03,A01CT920,Failed,1,27600,27600
3233,2020-01-03,A01CT920,Failed,1,27600,27600
3265,2020-01-03,A01CT920,Failed,1,27600,27600
3479,2020-01-03,A01CT920,Failed,1,27600,27600
3504,2020-01-03,A01CT920,Failed,1,27600,27600
3518,2020-01-03,A01CT920,Successful,1,27600,27600
3530,2020-01-03,A01CT920,Failed,1,27600,27600
3532,2020-01-03,A01CT920,Failed,1,27600,27600
3940,2020-01-04,A01CT920,Failed,1,27600,27600
4706,2020-01-04,A01CT920,Failed,1,27600,25600
4779,2020-01-04,A01CT920,Successful,1,27600,27600
5729,2020-01-05,A01CT920,Successful,1,27600,27600
6238,2020-01-06,A01CT920,Failed,1,27600,27600
6250,2020-01-06,A01CT920,Failed,1,27600,27600
6271,2020-01-06,A01CT920,Failed,1,27600,27600
6275,2020-01-06,A01CT920,Failed,1,27600,27600
6356,2020-01-06,A01CT920,Failed,1,27600,27600
7529,2020-01-07,A01CT920,Failed,1,27600,27600
8623,2020-01-08,A01CT920,Failed,1,27600,27600
8636,2020-01-08,A01CT920,Failed,1,27600,27600
8640,2020-01-08,A01CT920,Successful,1,27600,27600
9834,2020-01-10,A01CT972,Successful,1,27600,25600
11723,2020-01-12,A01CT920,Failed,1,27600,27600
13939,2020-01-14,A01CT920,Failed,1,27600,27600
13941,2020-01-14,A01CT920,Failed,1,27600,27600
14693,2020-01-15,A01CT972,Successful,1,27600,27600
14911,2020-01-16,A02CT717,Successful,2,27600,27600
15877,2020-01-17,A01CT920,Successful,1,27600,27600
18302,2020-01-20,A01CT920,Successful,1,27600,27600
18457,2020-01-20,A01CT920,Failed,1,27600,27600
18467,2020-01-20,A01CT920,Successful,1,27600,27600
18470,2020-01-20,A01CT920,Failed,1,27600,27600
19214,2020-01-21,A01CT920,Failed,1,27600,27600
19215,2020-01-21,A01CT920,Failed,1,27600,27600
19216,2020-01-21,A01CT920,Failed,1,27600,27600
19218,2020-01-21,A01CT920,Failed,1,27600,27600
19596,2020-01-22,A01CT920,Successful,1,27600,27600
20191,2020-01-23,A01CT920,Successful,1,27600,27600
21181,2020-01-24,A01CT920,Successful,1,27600,27600
21900,2020-01-25,A01CT920,Successful,1,27600,27600
21929,2020-01-25,A01CT920,Successful,1,27600,27600
22818,2020-01-26,A01CT920,Successful,1,27600,27600
23346,2020-01-27,A01CT920,Successful,1,27600,27600
23459,2020-01-27,A01CT920,Failed,1,27600,27600
23800,2020-01-27,A01CT920,Failed,1,27600,27600
23801,2020-01-28,A01CT920,Failed,1,27600,27600
24897,2020-01-29,A01CT920,Failed,1,27600,27600
24899,2020-01-29,A01CT920,Successful,1,27600,27600
25132,2020-01-29,A01CT920,Successful,1,27600,27600
25928,2020-01-30,A01CT920,Successful,1,27600,27600
25933,2020-01-30,A01CT920,Failed,1,27600,27600
25934,2020-01-30,A01CT920,Successful,1,27600,27600
26131,2020-01-31,A01CT920,Successful,1,27600,27600
27051,2020-02-01,A01CT920,Failed,1,27600,27600
27054,2020-02-01,A01CT920,Failed,1,27600,27600
27144,2020-02-01,A01CT920,Failed,1,27600,27600
27159,2020-02-01,A01CT920,Failed,1,27600,27600
27161,2020-02-01,A01CT920,Failed,1,27600,27600
27170,2020-02-01,A01CT920,Failed,1,27600,27600
27190,2020-02-01,A01CT920,Failed,1,27600,27600
27312,2020-02-01,A01CT920,Failed,1,27600,27600
27395,2020-02-01,A01CT920,Failed,1,27600,27600
27413,2020-02-01,A01CT920,Failed,1,27600,27600
27944,2020-02-01,A01CT920,Failed,1,27600,27600
27947,2020-02-01,A01CT920,Failed,1,27600,27600
27950,2020-02-01,A01CT920,Successful,1,27600,27600
28408,2020-02-02,A01CT920,Successful,1,27600,27600
28698,2020-02-02,A01CT920,Successful,1,27600,27600
29657,2020-02-03,A01CT920,Successful,1,27600,27600
29912,2020-02-04,A01CT920,Failed,1,27600,27600
30414,2020-02-04,A01CT920,Failed,1,27600,27600
32377,2020-02-07,A03CT89,Successful,2,27600,27600
34875,2020-02-10,A01CT920,Successful,1,27600,27600
35006,2020-02-10,A01CT920,Failed,1,27600,27600
35174,2020-02-10,A01CT920,Successful,1,27600,27600
35177,2020-02-10,A01CT920,Failed,1,27600,27600
35178,2020-02-10,A01CT920,Successful,1,27600,27600
35319,2020-02-10,A01CT920,Successful,1,27600,27600
35404,2020-02-10,A01CT920,Successful,1,27600,27600
35430,2020-02-10,A01CT920,Successful,1,27600,24600
35522,2020-02-11,A01CT920,Successful,1,27600,27600
36978,2020-02-13,A01CT920,Successful,1,27600,24600
37568,2020-02-13,A01CT920,Successful,1,27600,27600
38948,2020-02-16,A01CT920,Successful,1,27600,27600
39498,2020-02-16,A01CT920,Successful,1,27600,27600
40544,2020-02-17,A01CT920,Failed,1,27600,27600
40672,2020-02-17,A01CT920,Failed,1,27600,27600
43087,2020-02-21,A01CT920,Successful,1,27600,27600
44540,2020-02-23,A01CT920,Successful,1,27600,27600
44787,2020-02-23,A01CT920,Successful,1,27600,27600
44910,2020-02-24,A01CT920,Failed,1,27600,27600
46151,2020-02-25,A01CT920,Successful,1,27600,27600
46530,2020-02-26,A01CT920,Successful,1,27600,27600
